I,2024-06-12 10:28:17.814268,10386,FAMIA,9,1996-12-18,1997-01-01,1996-12-25,3,+1.39899998e+01,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,
I,2024-06-12 10:28:17.814339,10387,SANTG,1,1996-12-18,1997-01-15,1996-12-20,2,+9.36299973e+01,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,
I,2024-06-12 10:28:17.814366,10388,SEVES,2,1996-12-19,1997-01-16,1996-12-20,1,+3.48600006e+01,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,
I,2024-06-12 10:28:17.814383,10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,+4.74199982e+01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,
I,2024-06-12 10:28:17.814420,10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,+1.26379997e+02,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.814455,10391,DRACD,3,1996-12-23,1997-01-20,1996-12-31,3,+5.44999981e+00,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany,
I,2024-06-12 10:28:17.814489,10392,PICCO,2,1996-12-24,1997-01-21,1997-01-01,3,+1.22459999e+02,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,
I,2024-06-12 10:28:17.814522,10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,+1.26559998e+02,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.814546,10394,HUNGC,1,1996-12-25,1997-01-22,1997-01-03,3,+3.03400002e+01,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,
I,2024-06-12 10:28:17.814573,10395,HILAA,6,1996-12-26,1997-01-23,1997-01-03,1,+1.84410004e+02,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.814595,10396,FRANK,1,1996-12-27,1997-01-10,1997-01-06,3,+1.35350006e+02,Frankenversand,Berliner Platz 43,München,,80805,Germany,
I,2024-06-12 10:28:17.814612,10397,PRINI,5,1996-12-27,1997-01-24,1997-01-02,1,+6.02599983e+01,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,
I,2024-06-12 10:28:17.814691,10398,SAVEA,2,1996-12-30,1997-01-27,1997-01-09,3,+8.91600037e+01,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.814709,10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,+2.73600006e+01,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,
I,2024-06-12 10:28:17.814725,10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,+8.39300003e+01,Eastern Connection,35 King George,London,,WX3 6FW,UK,
I,2024-06-12 10:28:17.814741,10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,+1.25100002e+01,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,
I,2024-06-12 10:28:17.814760,10402,ERNSH,8,1997-01-02,1997-02-13,1997-01-10,2,+6.78799973e+01,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.814839,10403,ERNSH,4,1997-01-03,1997-01-31,1997-01-09,3,+7.37900009e+01,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.814857,10404,MAGAA,2,1997-01-03,1997-01-31,1997-01-08,1,+1.55970001e+02,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,
I,2024-06-12 10:28:17.814874,10405,LINOD,1,1997-01-06,1997-02-03,1997-01-22,1,+3.48199997e+01,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,
I,2024-06-12 10:28:17.814892,10406,QUEEN,7,1997-01-07,1997-02-18,1997-01-13,1,+1.08040001e+02,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,
I,2024-06-12 10:28:17.814910,10407,OTTIK,2,1997-01-07,1997-02-04,1997-01-30,2,+9.14800034e+01,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,
I,2024-06-12 10:28:17.814928,10408,FOLIG,8,1997-01-08,1997-02-05,1997-01-14,1,+1.12600002e+01,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,
I,2024-06-12 10:28:17.814946,10409,OCEAN,3,1997-01-09,1997-02-06,1997-01-14,1,+2.98299999e+01,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,
I,2024-06-12 10:28:17.814963,10410,BOTTM,3,1997-01-10,1997-02-07,1997-01-15,3,+2.40000010e+00,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,
I,2024-06-12 10:28:17.814985,10411,BOTTM,9,1997-01-10,1997-02-07,1997-01-21,3,+2.36499996e+01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,
I,2024-06-12 10:28:17.815014,10412,WARTH,8,1997-01-13,1997-02-10,1997-01-15,2,+3.76999998e+00,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,
I,2024-06-12 10:28:17.815040,10413,LAMAI,3,1997-01-14,1997-02-11,1997-01-16,2,+9.56600037e+01,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,
I,2024-06-12 10:28:17.815113,10414,FAMIA,2,1997-01-14,1997-02-11,1997-01-17,3,+2.14799995e+01,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,
I,2024-06-12 10:28:17.815149,10415,HUNGC,3,1997-01-15,1997-02-12,1997-01-24,1,+2.00000003e-01,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,
I,2024-06-12 10:28:17.815169,10416,WARTH,8,1997-01-16,1997-02-13,1997-01-27,3,+2.27199993e+01,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,
I,2024-06-12 10:28:17.815185,10417,SIMOB,4,1997-01-16,1997-02-13,1997-01-28,3,+7.02900009e+01,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,
I,2024-06-12 10:28:17.815205,10418,QUICK,4,1997-01-17,1997-02-14,1997-01-24,1,+1.75499992e+01,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,
I,2024-06-12 10:28:17.815222,10419,RICSU,4,1997-01-20,1997-02-17,1997-01-30,2,+1.37350006e+02,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,
I,2024-06-12 10:28:17.815248,10420,WELLI,3,1997-01-21,1997-02-18,1997-01-27,1,+4.41199989e+01,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,
I,2024-06-12 10:28:17.815267,10421,QUEDE,8,1997-01-21,1997-03-04,1997-01-27,1,+9.92300034e+01,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,
I,2024-06-12 10:28:17.815287,10422,FRANS,2,1997-01-22,1997-02-19,1997-01-31,1,+3.01999998e+00,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,
I,2024-06-12 10:28:17.815310,10423,GOURL,6,1997-01-23,1997-02-06,1997-02-24,3,+2.45000000e+01,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,
I,2024-06-12 10:28:17.815328,10424,MEREP,7,1997-01-23,1997-02-20,1997-01-27,2,+3.70609985e+02,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.815345,10425,LAMAI,6,1997-01-24,1997-02-21,1997-02-14,2,+7.92999983e+00,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,
I,2024-06-12 10:28:17.815692,10426,GALED,4,1997-01-27,1997-02-24,1997-02-06,1,+1.86900005e+01,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,
I,2024-06-12 10:28:17.815728,10427,PICCO,4,1997-01-27,1997-02-24,1997-03-03,2,+3.12900009e+01,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,
I,2024-06-12 10:28:17.815754,10428,REGGC,7,1997-01-28,1997-02-25,1997-02-04,1,+1.10900002e+01,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,
I,2024-06-12 10:28:17.815771,10429,HUNGO,3,1997-01-29,1997-03-12,1997-02-07,2,+5.66300011e+01,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,
I,2024-06-12 10:28:17.815789,10430,ERNSH,4,1997-01-30,1997-02-13,1997-02-03,1,+4.58779999e+02,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.815828,10431,BOTTM,4,1997-01-30,1997-02-13,1997-02-07,2,+4.41699982e+01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,
I,2024-06-12 10:28:17.815856,10432,SPLIR,3,1997-01-31,1997-02-14,1997-02-07,2,+4.34000015e+00,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,
I,2024-06-12 10:28:17.815873,10433,PRINI,3,1997-02-03,1997-03-03,1997-03-04,3,+7.38300018e+01,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,
I,2024-06-12 10:28:17.815893,10434,FOLKO,3,1997-02-03,1997-03-03,1997-02-13,2,+1.79200001e+01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,
I,2024-06-12 10:28:17.815910,10435,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,+9.21000004e+00,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK,
I,2024-06-12 10:28:17.815926,10436,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,+1.56660004e+02,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,
I,2024-06-12 10:28:17.815947,10437,WARTH,8,1997-02-05,1997-03-05,1997-02-12,1,+1.99699993e+01,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,
I,2024-06-12 10:28:17.815967,10438,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,+8.23999977e+00,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,
I,2024-06-12 10:28:17.815992,10439,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,+4.07000017e+00,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.816009,10440,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,+8.65299988e+01,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.816034,10441,OLDWO,3,1997-02-10,1997-03-24,1997-03-14,2,+7.30199966e+01,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,
I,2024-06-12 10:28:17.816052,10442,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,+4.79399986e+01,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.816067,10443,REGGC,8,1997-02-12,1997-03-12,1997-02-14,1,+1.39499998e+01,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,
I,2024-06-12 10:28:17.816139,10444,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,+3.50000000e+00,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,
I,2024-06-12 10:28:17.816161,10445,BERGS,3,1997-02-13,1997-03-13,1997-02-20,1,+9.30000019e+00,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,
I,2024-06-12 10:28:17.816241,10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,+1.46800003e+01,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,
I,2024-06-12 10:28:17.816284,10447,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,+6.86600037e+01,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,
I,2024-06-12 10:28:17.816309,10448,RANCH,4,1997-02-17,1997-03-17,1997-02-24,2,+3.88199997e+01,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,
I,2024-06-12 10:28:17.816370,10449,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,+5.32999992e+01,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,
I,2024-06-12 10:28:17.816388,10450,VICTE,8,1997-02-19,1997-03-19,1997-03-11,2,+7.23000002e+00,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,
I,2024-06-12 10:28:17.816402,10451,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,+1.89089996e+02,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,
I,2024-06-12 10:28:17.816424,10452,SAVEA,8,1997-02-20,1997-03-20,1997-02-26,1,+1.40259995e+02,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.816445,10453,AROUT,1,1997-02-21,1997-03-21,1997-02-26,2,+2.53600006e+01,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,
I,2024-06-12 10:28:17.816461,10454,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,+2.74000001e+00,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,
I,2024-06-12 10:28:17.816474,10455,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,+1.80449997e+02,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,
I,2024-06-12 10:28:17.816487,10456,KOENE,8,1997-02-25,1997-04-08,1997-02-28,2,+8.11999989e+00,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,
I,2024-06-12 10:28:17.816499,10457,KOENE,2,1997-02-25,1997-03-25,1997-03-03,1,+1.15699997e+01,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,
I,2024-06-12 10:28:17.816512,10458,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,+1.47059998e+02,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,
I,2024-06-12 10:28:17.816584,10459,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,+2.50900002e+01,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,
I,2024-06-12 10:28:17.816599,10460,FOLKO,8,1997-02-28,1997-03-28,1997-03-03,1,+1.62700005e+01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,
I,2024-06-12 10:28:17.816612,10461,LILAS,1,1997-02-28,1997-03-28,1997-03-05,3,+1.48610001e+02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,
I,2024-06-12 10:28:17.816682,10462,CONSH,2,1997-03-03,1997-03-31,1997-03-18,1,+6.17000008e+00,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK,
I,2024-06-12 10:28:17.816692,10463,SUPRD,5,1997-03-04,1997-04-01,1997-03-06,3,+1.47799997e+01,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,
I,2024-06-12 10:28:17.816701,10464,FURIB,4,1997-03-04,1997-04-01,1997-03-14,2,+8.90000000e+01,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,
I,2024-06-12 10:28:17.816710,10465,VAFFE,1,1997-03-05,1997-04-02,1997-03-14,3,+1.45039993e+02,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,
I,2024-06-12 10:28:17.816718,10466,COMMI,4,1997-03-06,1997-04-03,1997-03-13,1,+1.19300003e+01,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,
I,2024-06-12 10:28:17.816728,10467,MAGAA,8,1997-03-06,1997-04-03,1997-03-11,2,+4.92999983e+00,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,
I,2024-06-12 10:28:17.816736,10468,KOENE,3,1997-03-07,1997-04-04,1997-03-12,3,+4.41199989e+01,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,
I,2024-06-12 10:28:17.816745,10469,WHITC,1,1997-03-10,1997-04-07,1997-03-14,1,+6.01800003e+01,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,
I,2024-06-12 10:28:17.816754,10470,BONAP,4,1997-03-11,1997-04-08,1997-03-14,2,+6.45599976e+01,Bon app',"12, rue des Bouchers",Marseille,,13008,France,
I,2024-06-12 10:28:17.816763,10471,BSBEV,2,1997-03-11,1997-04-08,1997-03-18,3,+4.55900002e+01,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,
I,2024-06-12 10:28:17.816792,10472,SEVES,8,1997-03-12,1997-04-09,1997-03-19,1,+4.19999981e+00,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,
I,2024-06-12 10:28:17.816806,10473,ISLAT,1,1997-03-13,1997-03-27,1997-03-21,3,+1.63700008e+01,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,
I,2024-06-12 10:28:17.816821,10474,PERIC,5,1997-03-13,1997-04-10,1997-03-21,2,+8.34899979e+01,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,
I,2024-06-12 10:28:17.816835,10475,SUPRD,9,1997-03-14,1997-04-11,1997-04-04,1,+6.85199966e+01,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,
I,2024-06-12 10:28:17.816851,10476,HILAA,8,1997-03-17,1997-04-14,1997-03-24,3,+4.40999985e+00,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.816865,10477,PRINI,5,1997-03-17,1997-04-14,1997-03-25,2,+1.30200005e+01,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,
I,2024-06-12 10:28:17.816880,10478,VICTE,2,1997-03-18,1997-04-01,1997-03-26,3,+4.80999994e+00,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,
I,2024-06-12 10:28:17.816894,10479,RATTC,3,1997-03-19,1997-04-16,1997-03-21,3,+7.08950012e+02,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,
I,2024-06-12 10:28:17.816910,10480,FOLIG,6,1997-03-20,1997-04-17,1997-03-24,2,+1.35000002e+00,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,
I,2024-06-12 10:28:17.816924,10481,RICAR,8,1997-03-20,1997-04-17,1997-03-25,2,+6.43300018e+01,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,
I,2024-06-12 10:28:17.816940,10482,LAZYK,1,1997-03-21,1997-04-18,1997-04-10,3,+7.48000002e+00,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA,
I,2024-06-12 10:28:17.816955,10483,WHITC,7,1997-03-24,1997-04-21,1997-04-25,2,+1.52799997e+01,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,
I,2024-06-12 10:28:17.816969,10484,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,3,+6.88000011e+00,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,
I,2024-06-12 10:28:17.816985,10485,LINOD,4,1997-03-25,1997-04-08,1997-03-31,2,+6.44499969e+01,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,
I,2024-06-12 10:28:17.817002,10486,HILAA,1,1997-03-26,1997-04-23,1997-04-02,2,+3.05300007e+01,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.817019,10487,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,2,+7.10699997e+01,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,
I,2024-06-12 10:28:17.817114,10488,FRANK,8,1997-03-27,1997-04-24,1997-04-02,2,+4.92999983e+00,Frankenversand,Berliner Platz 43,München,,80805,Germany,
I,2024-06-12 10:28:17.817130,10489,PICCO,6,1997-03-28,1997-04-25,1997-04-09,2,+5.28999996e+00,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,
I,2024-06-12 10:28:17.817143,10490,HILAA,7,1997-03-31,1997-04-28,1997-04-03,2,+2.10190002e+02,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.817161,10491,FURIB,8,1997-03-31,1997-04-28,1997-04-08,3,+1.69599991e+01,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,
I,2024-06-12 10:28:17.817176,10492,BOTTM,3,1997-04-01,1997-04-29,1997-04-11,1,+6.28899994e+01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,
I,2024-06-12 10:28:17.817189,10493,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,3,+1.06400003e+01,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,
I,2024-06-12 10:28:17.817201,10494,COMMI,4,1997-04-02,1997-04-30,1997-04-09,2,+6.59899979e+01,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,
I,2024-06-12 10:28:17.817218,10495,LAUGB,3,1997-04-03,1997-05-01,1997-04-11,3,+4.65000010e+00,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,
I,2024-06-12 10:28:17.817234,10496,TRADH,7,1997-04-04,1997-05-02,1997-04-07,2,+4.67700005e+01,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,
I,2024-06-12 10:28:17.817359,10497,LEHMS,7,1997-04-04,1997-05-02,1997-04-07,1,+3.62099991e+01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,
I,2024-06-12 10:28:17.817433,10498,HILAA,8,1997-04-07,1997-05-05,1997-04-11,2,+2.97500000e+01,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.817455,10499,LILAS,4,1997-04-08,1997-05-06,1997-04-16,2,+1.02019997e+02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,
I,2024-06-12 10:28:17.817535,10500,LAMAI,6,1997-04-09,1997-05-07,1997-04-17,1,+4.26800003e+01,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,
I,2024-06-12 10:28:17.817588,10501,BLAUS,9,1997-04-09,1997-05-07,1997-04-16,3,+8.85000038e+00,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,
I,2024-06-12 10:28:17.817710,10502,PERIC,2,1997-04-10,1997-05-08,1997-04-29,1,+6.93199997e+01,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,
I,2024-06-12 10:28:17.817729,10503,HUNGO,6,1997-04-11,1997-05-09,1997-04-16,2,+1.67399998e+01,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,
I,2024-06-12 10:28:17.817785,10504,WHITC,4,1997-04-11,1997-05-09,1997-04-18,3,+5.91300011e+01,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,
I,2024-06-12 10:28:17.817806,10505,MEREP,3,1997-04-14,1997-05-12,1997-04-21,3,+7.13000011e+00,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.817821,10506,KOENE,9,1997-04-15,1997-05-13,1997-05-02,2,+2.11900005e+01,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,
I,2024-06-12 10:28:17.817877,10507,ANTON,7,1997-04-15,1997-05-13,1997-04-22,1,+4.74500008e+01,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,
I,2024-06-12 10:28:17.817898,10508,OTTIK,1,1997-04-16,1997-05-14,1997-05-13,2,+4.98999977e+00,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,
I,2024-06-12 10:28:17.817944,10509,BLAUS,4,1997-04-17,1997-05-15,1997-04-29,1,+1.50000006e-01,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,
I,2024-06-12 10:28:17.817972,10510,SAVEA,6,1997-04-18,1997-05-16,1997-04-28,3,+3.67630005e+02,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.817990,10511,BONAP,4,1997-04-18,1997-05-16,1997-04-21,3,+3.50640015e+02,Bon app',"12, rue des Bouchers",Marseille,,13008,France,
I,2024-06-12 10:28:17.818045,10512,FAMIA,7,1997-04-21,1997-05-19,1997-04-24,2,+3.52999997e+00,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,
I,2024-06-12 10:28:17.818256,10513,WANDK,7,1997-04-22,1997-06-03,1997-04-28,1,+1.05650002e+02,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,
I,2024-06-12 10:28:17.818301,10514,ERNSH,3,1997-04-22,1997-05-20,1997-05-16,2,+7.89950012e+02,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.818316,10515,QUICK,2,1997-04-23,1997-05-07,1997-05-23,1,+2.04470001e+02,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,
I,2024-06-12 10:28:17.818332,10516,HUNGO,2,1997-04-24,1997-05-22,1997-05-01,3,+6.27799988e+01,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,
I,2024-06-12 10:28:17.818347,10517,NORTS,3,1997-04-24,1997-05-22,1997-04-29,3,+3.20699997e+01,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,
I,2024-06-12 10:28:17.818363,10518,TORTU,4,1997-04-25,1997-05-09,1997-05-05,2,+2.18149994e+02,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,
I,2024-06-12 10:28:17.818379,10519,CHOPS,6,1997-04-28,1997-05-26,1997-05-01,3,+9.17600021e+01,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,
I,2024-06-12 10:28:17.818396,10520,SANTG,7,1997-04-29,1997-05-27,1997-05-01,1,+1.33699999e+01,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,
I,2024-06-12 10:28:17.818409,10521,CACTU,8,1997-04-29,1997-05-27,1997-05-02,2,+1.72199993e+01,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,
I,2024-06-12 10:28:17.818423,10522,LEHMS,4,1997-04-30,1997-05-28,1997-05-06,1,+4.53300018e+01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,
I,2024-06-12 10:28:17.818437,10523,SEVES,7,1997-05-01,1997-05-29,1997-05-30,2,+7.76299973e+01,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,
